title,price,cluster,min_distance_to_true,is_suspicious
Математика 6 класс. Контрольные работы (к новому ФП) | Крайнева Лариса Борисовна,359.0,1,1.3486991e-06,True
"Английский язык 7 класс. Учебник. ФГОС. УМК ""Starlight. Звездный английский"" | Баранова Ксения Михайловна",1655.0,1,0.0,False
"Литературное чтение 2 класс. Читаем летом. К учебникам Л.Ф. Климановой. ФГОС | Ушинский Константин Дмитриевич, Скребицкий Георгий Алексеевич",446.0,1,0.0,False
Русский язык. 8 класс. Рабочая тетрадь. Часть 1. ФГОС | Бондаренко М. А.,229.0,2,0.0,False
"Биология 7 класс. Углублённый уровень. Учебник. ФГОС | Суматохин Сергей Витальевич, Белякова Г.",1311.0,1,1.3486991e-06,True
К пятерке шаг за шагом. Русский язык 5 класс | Ахременкова Людмила Анатольевна,775.0,1,0.0,False
Физика. Рабочая тетрадь. 8 класс. ФГОС,331.0,2,0.0,False
Математика 4 класс. Углублённый уровень. Развивающие самостоятельные и контрольные работы. 3 части,1100.0,1,0.0,False
"История России 7 класс. Комплект Атлас Контурные карты | Тороп Валерия Валерьевна, Курукин Игорь Владимирович",383.0,1,0.0,False
"Зелёная тропинка 5-7 лет. Учебное пособие для общеобразовательных организаций. УМК ""Преемственность"" | Плешаков Андрей Анатольевич",397.0,1,0.0,False
Математика 4 класс. Проверочные работы (к новому ФП). УМК Школа России. ФГОС | Волкова Светлана Ивановна,355.0,1,9.536743e-07,True
От слова к звуку. Рабочая тетрадь для детей 4-5 лет. ФГОС ДО | Колесникова Елена Владимировна,290.0,1,0.0,False
"Алгебра 7 класс. Базовый уровень. Учебное пособие к новому ФП. ФГОС | Мерзляк Аркадий Григорьевич, Якир Михаил Семенович",1050.0,1,0.0,False
"К пятерке шаг за шагом, или 50 занятий с репетитором. Русский язык 2-4 классы | Ахременкова Людмила Анатольевна",819.0,1,0.0,False
История. История России. 10-11 классы. Базовый уровень. Методическое пособие,408.0,2,0.0,False
"Учимся находить одинаковые фигуры 6-7 лет. Ступеньки к школе. ФГОС ДО | Безруких Марьяна Михайловна, Филиппова Татьяна Андреевна",248.0,1,0.0,False
Контурные карты по Истории России 6 класс. С Древнейших времен до XVI века. ИКС. ФГОС | Тороп Валерия Валерьевна,210.0,1,0.0,False
"Биология 7 класс. Базовый уровень. Учебник (к новому ФП). ФГОС. УМК ""Линия жизни"" | Пасечник Владимир Васильевич, Калинова Галина Серафимовна",1197.0,1,0.0,False
Математика 1 класс. Комплект из 2-х рабочих тетрадей. Для специализированных коррекционных школ VIII вида | Алышева Татьяна Викторовна,919.0,1,0.0,False
"Литературное чтение. 4 класс. Учебник. В 3 ч. Часть 2 | Виноградова Н. Ф., Хомякова И. С.",870.0,2,0.0,False
"Литературное чтение 4 класс. Рабочая тетрадь. УМК ""Школа России"" (к новому ФП). ФГОС | Бойкина Марина Викторовна, Виноградская Людмила Андреевна",443.0,1,0.0,False
Английский язык 5 класс. Сборник грамматических упражнений | Смирнов А. В.,388.0,1,9.536743e-07,True
"Литературное чтение 1 класс. Рабочая тетрадь. УМК ""Школа России"" | Бойкина Марина Викторовна, Виноградская Людмила Андреевна",218.0,1,0.0,False
"Окружающий мир 4 класс. Рабочая тетрадь. Комплект в 2-х частях. К новому учебному пособию. ФГОС | Плешаков Андрей Анатольевич, Новицкая Марина Юрьевна",693.0,1,0.0,False
"Алгебра и начала математического анализа 11 класс. Углубленный уровень. Учебник. УМК""Алгебра Мерзляка(10-11). Алгоритм успеха"". ФГОС | Мерзляк Аркадий Григорьевич, Номировский Дмитрий Анатольевич",1375.0,1,0.0,False
"Информатика. 7 класс. Рабочая тетрадь. Часть 1 |  Босова Л. Л., Босова Анна Юрьевна",239.0,2,0.0,False
География. Контурные карты. 8 класс. (ФП 2022),265.0,3,1.6858739e-07,False
"Плешаков, Окружающий мир. Рабочая тетрадь. 3 класс. В 2-х ч. Ч. 2 Школа России | Плешаков Андрей Анатольевич",395.0,3,0.0,False
Зелёные страницы | Плешаков Андрей Анатольевич,775.0,3,0.0,False
Русский язык. 4 класс. Учебник. В 2-х ч. Часть 1 (ФП 2022),903.0,3,0.0,False
Русский язык. Рабочая тетрадь. 3 класс. Комплект из 2-х ч. Канакина Школа России,513.0,3,0.0,False
Литературное чтение. 2 класс. Учебник. В 2 ч. Часть 2 (ФП 2022),915.0,3,0.0,False
Математика. Тесты. 3 класс. ФГОС | Волкова Светлана Ивановна,271.0,2,0.0,False
Литературное чтение. 1 класс. Учебник. В 2 ч. Часть 1 (ФП 2022),596.0,3,0.0,False
География. Контурные карты. 7 класс. (ФП 2022),265.0,3,0.0,False
Литература. 11 класс. Учебник. Базовый уровень. В 2 ч. Часть 2,859.0,3,0.0,False
Читательская грамотность. Литературное чтение. Развитие. Диагностика. 1-2 класс,373.0,3,0.0,False
Русский язык. 4 класс. Учебник. В 2-х ч. Часть 2 (ФП 2022),912.0,3,0.0,False
Табличное умножение и деление. 2-3 класс,264.0,3,0.0,False
"К пятерке шаг за шагом, или 50 занятий с репетитором. Русский язык. 6 класс. | Ахременкова Людмила Анатольевна",717.0,3,0.0,False
Окружающий мир. Тесты. 3 класс,358.0,3,0.0,False
Раз - ступенька два - ступенька: математика для детей 5-7 лет. Комплект из 2-х частей. | Петерсон Людмила Георгиевна,407.0,3,0.0,False
Математика. 1 класс. Учебник. В 2 ч. Часть 2 (ФП 2022),830.0,3,0.0,False
География. 8 класс. Контурные карты (РГО) (НОВЫЕ),241.0,3,0.0,False
Компьютерное проектирование. Черчение. 10-11 классы. Учебное пособие. Часть 1,868.0,2,0.0,False
Окружающий мир 4 класс Рабочая тетрадь Комплект в 2-х частях | Плешаков Андрей Анатольевич,644.0,3,1.6858739e-07,False
Математика. 1 кл. Рабочая тетрадь. Комплект из 3-х частей,729.0,3,0.0,False
Окружающий мир Рабочая тетрадь 1 класс Часть 2 ФП 2022,411.0,3,0.0,False
От А до Я. Рабочая тетрадь для детей 5-6 лет | Колесникова Елена Владимировна,361.0,3,0.0,False
"Плешаков, Окружающий мир. Тесты. 4 класс. Школа России | Гара Наталья Николаевна, Плешаков Андрей Анатольевич",369.0,3,0.0,False
Труд (технология). Беспилотные летательные аппараты. 8-9 классы. Учебное пособие,778.0,3,0.0,False
Русский язык. Летние задания. Переходим в 5-й класс,361.0,3,0.0,False
Литературное чтение. 1 класс. Учебник. В 2 ч. Часть 2 (ФП 2022),607.0,3,0.0,False
Русский язык. Рабочая тетрадь. 2 класс. Часть 1 (Школа России) | Канакина Валентина Павловна,291.0,2,0.0,False
"Сборник задач по физике. 7-9 классы. | Лукашик Владимир Иванович, Иванова Елена Владимировна",498.0,3,0.0,False
Английский язык. Рабочая тетрадь. 4 класс В 2-х ч. Ч. 2,495.0,3,0.0,False
Окружающий мир. Летние задания. Переходим в 3-й класс,361.0,3,1.6858739e-07,False
Окружающий мир. Рабочая тетрадь. 2 класс. В 2-х ч. Ч. 2 (ФП 2022),366.0,3,0.0,False
География. Контурные карты. 6 класс. (Полярная звезда) (ФП 2022),265.0,3,0.0,False
Математика. Вероятность и статистика. 7-9 классы. Базовый уровень. Учебник. В 2-ч. Часть 1 (ФП 2022),790.0,3,0.0,False
Математика. 3 класс. Учебник. В 2 ч. Часть 2 (ФП 2022),925.0,3,0.0,False
Математика. Летние задания. Переходим во 3-й класс,361.0,3,0.0,False
Русский язык. Сборник диктантов и творческих работ. 1-2 классы Приложение 1,363.0,3,0.0,False
Литературное чтение. 2 класс. Учебник. В 2 ч. Часть 1 (ФП 2022),911.0,3,0.0,False
Русский язык. Летние задания. Переходим в 3-й класс,361.0,3,0.0,False
Литературное чтение. Рабочая тетрадь. 3 класс,456.0,3,0.0,False
Комплект Математика. Рабочая тетрадь. 3 класс - 2 части,491.0,3,0.0,False
Математика. 3 класс. Учебник. В 2 ч. (ФП 2022) Моро Школа России,1776.0,3,0.0,False
Английский язык. Тренировочные упражнения в формате ГИА. 5 класс (ФП 2022),375.0,3,0.0,False
Русский язык Рабочая тетрадь 2 классс Часть 2 ФП 2022,374.0,3,0.0,False
Литературное чтение. 1 класс. Учебник. В 2 ч. (ФП 2022) Климанова Школа России,1187.0,3,0.0,False
Окружающий мир. Летние задания. Переходим в 4-й класс,361.0,3,0.0,False
Математика 1 кл. Рабочая тетрадь. Комплект из 2-х частей. Моро М.И. Школа России (ФП 2022) | Моро М. И.,556.0,3,0.0,False
Математика. 3 класс. Учебник. В 2 ч. Часть 1 (ФП 2022),906.0,3,0.0,False
Русский язык. Рабочая тетрадь. 2 класс. В 2-х ч. (ФП 2022) Канакина Школа России,532.0,3,0.0,False
Прописи по математике. Часть 1. Рабочая тетрадь для 6-7 лет.,243.0,3,0.0,False
Вне табличное умножение и деление. 34 класс,264.0,3,0.0,False
Окружающий мир. 1 кл. Рабочая тетрадь. Комплект из 2-х частей. (ФП 2022),768.0,3,0.0,False
Английский язык. Рабочая тетрадь. 4 класс. В 2-х частях (ФП 2022) Баранова Звездный английский,1074.0,3,0.0,False
Английский язык Рабочая тетрадь 2 классс Часть 2 ФП 2022,498.0,3,0.0,False
География 7 класс Атлас РГО НОВЫЕ,361.0,3,0.0,False
Готовимся к школе. Рабочая тетрадь для 5-6 лет. Часть 2,361.0,3,0.0,False
География. Мой тренажёр. 5-6 классы (ФП 2022),447.0,3,0.0,False
География. 5-6 классы. Атлас (ФП 2022),359.0,3,0.0,False
География. Контурные карты. 9 класc. (ФП 2022),265.0,3,0.0,False
"Плешаков, От земли до неба. Атлас-определитель. 1-4 класс",888.0,3,0.0,False
Математика. Вероятность и статистика. 7-9 классы. Базовый уровень. Учебник. В 2-ч. Часть 2 (ФП 2022),790.0,3,0.0,False
География. Эконом и соци география мира. Атлас. 10-11 классы (РГО) + Контурные карты.. Комплект,457.0,3,0.0,False
Комплект Атлас и контурные карты. История России. 7 класс,367.0,3,0.0,False
География. Контурные карты. 5 класс. (Полярная звезда) (ФП 2022) | Николина Вера Викторовна,265.0,3,0.0,False
Литературное чтение. 3 класс. Учебник. В 2 ч. Часть 2 (ФП 2022),900.0,3,0.0,False
Комплект Игралочка - cтупенька к школе Ступень 4 в 2-х книгах,408.0,3,0.0,False
"Английский язык. 7 класс. Учебник | Афанасьева Ольга Владимировна, Михеева Ирина",1624.0,2,0.0,False
Математическая грамотность. Математика. Развитие. Диагностика. 4 класс,362.0,3,0.0,False
"Великан на поляне, или Первые уроки экологической этики. | Плешаков Андрей Анатольевич, Румянцев Александр Анатольевич",795.0,3,0.0,False
Математика. Летние задания. Переходим во 2-й класс | Светин Андрей Валентинович,361.0,3,0.0,False
"Английский язык. Лексический практикум. 11 класс. ФГОС | Баранова Ксения Михайловна, Дули Дженни",318.0,2,0.0,False
"Контрольные задания Английский язык 3 класс. УМК Английский в фокусе, Spotlight (новое издание) | Быкова Надежда Ильинична, Поспелова Марина Давидовна",371.0,4,0.0,False
Английский язык. 2 класс. Spotlight. Контрольные задания. ФГОС Новый. | Быкова Татьяна Петровна,163.0,4,3.3717478e-07,False
Учебник по географии 5-6 класс ФГОС Новый | Алексеев Александр Иванович,1527.0,4,0.0,False
Контурные карты по географии для 8 класса. С новыми регионами РФ. Новое издание 2024 года,191.0,4,0.0,False
Рабочая тетрадь по русскому языку 1 класс. Школа России (новое издание) | Канакина Валентина Павловна,349.0,4,0.0,False
"Раз - ступенька, два - ступенька Математика для детей 5-7 лет. Часть 1. Петерсон Л. Г. | Петерсон Людмила Георгиевна, Холина Надежда Павловна",311.0,4,0.0,False
"Рабочая тетрадь Испанский язык 3 класс. Углубленный уровень (новое издание) | Воинова Альбина Аркадьевна, Бухарова Юлия Алексеевна",622.0,4,3.3717478e-07,False
"Рабочая тетрадь по математике 3 класс Школа России части 1 и 2 Моро Волкова 2024-2025 год (новое издание) | Моро Мария Игнатьевна, Волкова Светлана Ивановна",762.0,4,0.0,False
Математика. 1 класс. Устные упражнения.ФГОС Новый.,346.0,4,0.0,False
Проверочные работы математика 2 класс ФГОС Новый | Волкова Светлана Ивановна,317.0,4,0.0,False
Математика. Тетрадь учебных достижений. 3 класс (Школа России) | Волкова Светлана Ивановна,201.0,2,0.0,False
"Английский в фокусе 5 класс. Тренировочные упражнения в формате ОГЭ (ГИА), новое издание | Ваулина Юлия Евгеньевна, Дули Дженни",405.0,4,3.3717478e-07,False
Петерсон. Математика. 2 класс. Самостоятельные и контрольные работы. Комплект из 2-х частей. ФГОС Новый. (Просвещение).,374.0,4,0.0,False
Звездный английский. 8 класс. Рабочая тетрадь. ФГОС Новый. | Баранова А. А.,503.0,4,2.3841858e-07,False
Петерсон. Математика. 2 класс. Учебное пособие-тетрадь. Комплект из 3-х частей. ФГОС. (Просвещение).,890.0,4,2.3841858e-07,False
Русский язык. 5 класс. Готовимся к сочинению. Тетрадь-практикум для развития письменной речи.,309.0,4,2.3841858e-07,False
"Сборник упражнений Английский язык 2 класс, Быкова. Spotlight, Английский в фокусе (новое издание) | Быкова Надежда Ильинична, Поспелова Марина Давидовна",290.0,4,0.0,False
"Рабочая тетрадь по информатике 3-4 класс Школа России. Часть 1 | Рудченко Татьяна Александровна, Семенов Алексей Львович",262.0,4,0.0,False
История России. XX-начало XXI в. 9 класс. Атлас с контурными картами | Курбский Н. А.,283.0,2,0.0,False
"Немецкий язык. 9 класс. Учебник | Бим Инесса Львовна, Садомова Л. В.",1682.0,2,0.0,False
Контурные карты по географии 6 класс. Полярная звезда (желтая обложка). С новыми регионами РФ | Матвеев А.,189.0,4,2.3841858e-07,False
Русский язык. 4 класс. Итоговые тесты. ФГОС.,220.0,4,3.3717478e-07,False
"Атлас по географии 7 класс. С новыми регионами РФ, РГО, новое издание",384.0,4,0.0,False
"Рабочая тетрадь Литературное чтение 1 класс. Школа России (новое издание) | Бойкина Марина Викторовна, Виноградская Людмила Андреевна",333.0,4,0.0,False
"Великан на поляне 1-4 класс Окружающий мир | Плешаков Андрей Анатольевич, Румянцев Александр Анатольевич",749.0,4,0.0,False
"Рабочая тетрадь Математика 1 класс. Комплект в 3-х частях. Начальная школа 21 века, Кочурова Е. Э. | Кочурова Елена Эдуардовна, Рудницкая Виктория Наумовна",1021.0,4,0.0,False
"Игралочка Математика для детей 3-4 лет. Петерсон Л.Г. Часть1 | Петерсон Людмила Георгиевна, Кочемасова Елена Евгеньевна",346.0,4,0.0,False
"Раз ступенька два ступенька Математика для детей 5-7 лет Часть 1 | Петерсон Людмила Георгиевна, Холина Надежда Павловна",316.0,4,0.0,False
Атлас по географии 8 класс с новыми регионами Просвещение 2024,382.0,4,0.0,False
Атлас по географии 7 класс с новыми регионами РФ Просвещение 2024,393.0,4,2.3841858e-07,False
Английский язык. 4 класс. Учебник. Часть 1 (Forward) | Вербицкая Мария Валерьевна,872.0,2,0.0,False
От А до Я. Рабочая тетрадь для детей 5-6 лет Колесникова Елена Владимировна | Колесникова Елена Владимировна,248.0,4,0.0,False
Математические ступеньки для детей 5-7 лет. Волкова С.И. | Волкова Светлана Ивановна,357.0,4,2.3841858e-07,False
Контурные карты по географии для 8 класса Просвещение 2024. С новыми регионами РФ,207.0,4,0.0,False
Математика проверочные работы 2 класс Волкова | Волкова Светлана Ивановна,396.0,4,0.0,False
Контурные карты История России 7 класс Просвещение | Тороп Валерия Валерьевна,150.0,4,3.3717478e-07,False
Тесты для детей 5 лет Колесникова ФГОС ДО | Колесникова Елена Владимировна,170.0,4,0.0,False
География. 10-11 класс. Экономическая и социальная география мира. Контурные карты. РГО. С новыми регионами РФ.,211.0,4,0.0,False
Контурные карты по географии для 5 класса. С новыми регионами РФ. Новое издание,225.0,4,0.0,False
Физика 7 класс учебник Перышкин | Перышкин И. М.,1240.0,4,0.0,False
"Математика 3 класс рабочая тетрадь комплект часть 1 и 2 Моро Волкова Школа России 2024-2025 год новое издание | Моро Мария Игнатьевна, Волкова Светлана Ивановна",683.0,4,0.0,False
Рабочая тетрадь по информатике 3-4 класс Школа России. Часть 1 | Рудченко Татьяна Александровна,302.0,4,0.0,False
Литературное чтение. Тетрадь учебных достижений. 1 класс. ФГОС | Стефаненко Наталия Алексеевна,418.0,2,0.0,False
Русский язык 5 класс 50 занятий с репетитором. К пятерке шаг за шагом | Ахременкова Людмила Анатольевна,720.0,4,0.0,False
Атлас по географии 6 класс с новыми регионами РФ. РГО (издание 2024 года),393.0,4,0.0,False
Атлас история России 8 класс. Линия УМК Торкунова | Курукин Игорь Владимирович,313.0,4,2.3841858e-07,False
"Атлас по географии 7 класс Полярная звезда. С новыми регионами РФ (новое издание) | Матвеев А. В., Есипова И. С.",418.0,4,0.0,False
Атлас по географии 5-6 класс. Полярная звезда. С новыми регионами РФ (2024 год) | Матвеев Алексей Владимирович,431.0,4,0.0,False
Атлас по географии 5 класс РГО. С новыми регионами РФ 2024г,393.0,4,0.0,False
"Сборник упражнений Английский в фокусе 4 класс, Spotlight. Быкова (новое издание) | Быкова Надежда Ильинична, Поспелова Марина Давидовна",316.0,4,0.0,False
"Атлас по географии 8-9 класс УМК ""Полярная звезда"". С новыми регионами РФ(2024 год) | Матвеев Алексей Владимирович",294.0,4,2.3841858e-07,False
"Игралочка математика для детей 4-5 лет 2 часть | Петерсон Л., Кочемасова Е. Е.",324.0,4,2.3841858e-07,False
К пятерке шаг за шагом Русский язык 7 класс. 50 занятий с репетитором | Ахременкова Людмила Анатольевна,696.0,4,0.0,False
"Английский язык 5 класс Рабочая тетрадь УМК Английский в фокусе, Spotlight | Ваулина Юлия Евгеньевна, Дули Дженни",618.0,4,0.0,False
Прописи по математике Рабочая тетрадь для дошкольников 6-7 лет. Комплект из 2-х частей. ФГОС ДО | Шевелев Константин Валерьевич,332.0,4,0.0,False
Алгебра. 9 класс. Учебное пособие. В 4 ч. Часть 1 (для слабовидящих обучающихся),3981.0,2,0.0,False
Русский язык 5 класс учебник Комплект из 2-х частей. ФГОС Новый | Ладыженская Таиса Алексеевна,1523.0,4,0.0,False
Контурные карты по географии 7 класс. С новыми регионами РФ. Новое издание,182.0,4,2.3841858e-07,False
Математика 5 класс Контрольные работы (к учебнику Виленкина) | Крайнева Лариса Борисовна,398.0,4,0.0,False
Контурные карты Сферы География 7 класс (с новыми регионами) Земля и люди. Котляр О.Г. | Котляр Ольга Геннадьевна,349.0,4,0.0,False
Английский язык 2 класс Контрольные задания Spotlight ФГОС Новый | Быкова Татьяна Петровна,207.0,4,2.3841858e-07,False
Чудо-пропись 1 класс. Комплект из 4-х частей. УМК Школа России (новое издание) | Илюхина Вера Алексеевна,1030.0,4,0.0,False
"Окружающий мир проверочные работы 1 класс УМК Школа России новое издание | Плешаков Андрей Анатольевич, Плешаков Сергей Александрович",298.0,4,0.0,False
Атлас история России 7 класс Линия УМК Торкунова | Курукин Игорь Владимирович,316.0,4,0.0,False
Математика. 1 класс. Рабочая тетрадь. Комплект из 2-х частей. ФГОС Новый.,1525.0,4,0.0,False
Читалочка. 1 класс. Дидактическое пособие. ФГОС.,375.0,4,3.3717478e-07,False
"Русский язык. 4 класс. Учебник. Часть 2 (Перспектива) | Климанова Людмила Федоровна, Бабушкина Татьяна Владимировна",950.0,2,0.0,False
"Математика. Рабочая тетрадь. 1 класс. Часть 2. ФГОС | Моро Мария Игнатьевна, Волкова Светлана Ивановна",227.0,2,0.0,False
Русский родной язык. 1 класс. Практикум.,297.0,4,0.0,False
Окружающий мир. Природа и человек. 1-4 классы. Атлас | Сивоглазов Владислав Иванович,233.0,2,0.0,False
Технология. 1 класс. Рабочая тетрадь. Комплект из 2-х частей. (Просвещение).,774.0,4,0.0,False
Русский язык. 1 класс. Рабочая тетрадь. Комплект из 2-х частей. (Просвещение).,492.0,4,0.0,False
Английский язык. Грамматический тренажер. 2 класс. (Английский в фокусе). | Юшина Дарья Геннадьевна,204.0,2,0.0,False
Русский язык. Рабочая тетрадь. 1 класс. ФГОС. Школа России | Канакина Валентина Павловна,272.0,2,0.0,False
Математика. Летние задания. Переходим во 2-й класс (Школа России) | Светин Андрей Валентинович,164.0,2,0.0,False
Окружающий мир. Рабочая тетрадь. 3 класс. Часть 2 (Школа России) | Плешаков Андрей Анатольевич,289.0,2,0.0,False
Русский язык. 1 класс. Учебное пособие. (Просвещение).,903.0,4,2.3841858e-07,False
"Английский язык. Сборник упражнений. 4 класс ФГОС Английский в фокусе | Быкова Надежда Ильинична, Поспелова Марина Давидовна",306.0,2,0.0,False
Русский язык. 1 класс. Рабочая тетрадь. ФГОС.,332.0,4,0.0,False
История России. Контурные карты. 6 класс | Тороп Валерия Валерьевна,119.0,2,0.0,False
История России. 1914 год начало XXI века. 10-11 классы. Контурные карты,116.0,2,0.0,False
"Литературное чтение. 1 класс. Учебник. Часть 1 ФГОС | Климанова Людмила Федоровна, Горецкий Всеслав Гаврилович",713.0,2,0.0,False
"Английский язык. Контрольные задания. 2 класс. / Spotlight. Английский в фокусе | Быкова Надежда Ильинична, Дули Дженни",145.0,2,0.0,False
Русский язык рабочая тетрадь 1 класс комплект из 2-х частей. К учебнику С.В. Иванова,744.0,4,2.3841858e-07,False
География. Контурные карты. 8 класс. ФГОС. Полярная звезда | Матвеев А. В.,133.0,2,0.0,False
Русский язык. 1 класс. Тетрадь учебных достижений. ФГОС Новый.,403.0,4,0.0,False
География. Атлас. 5-6 класс. Полярная звезда,325.0,2,0.0,False
История России. Контурные карты. 8 класс. ФГОС | Тороп Валерия Валерьевна,119.0,2,0.0,False
Русский язык. Проверочные работы. 4 класс ФГОС | Канакина Валентина Павловна,332.0,2,0.0,False
География. Контурные карты. 10-11 классы. Полярная звзда | Матвеев А. В.,133.0,2,0.0,False
География. Контурные карты. 6 класс. ФГОС. Полярная звезда | Матвеев А. В.,133.0,2,0.0,False
"Рисуй, думай, рассказывай. 1 класс. Рабочая тетрадь. ФГОС.",272.0,4,0.0,False
Русский язык. 1 класс. Тетрадь учебных достижений. ФГОС.,196.0,4,3.3717478e-07,False
Окружающий мир. 1 класс. Тетрадь учебных достижений. ФГОС.,341.0,4,0.0,False
Окружающий мир. 1 класс. Итоговые работы.,297.0,4,0.0,False
Биология. Рабочая тетрадь. 6 класс | Сивоглазов Владислав Иванович,284.0,2,0.0,False
Основы безопасности жизнедеятельности. 8-9 классы. Учебник. В 2 ч. Часть 1,1129.0,2,0.0,False
Английский язык. Грамматический тренажер. 4 класс. (Английский в фокусе) | Юшина Дарья Геннадьевна,261.0,2,0.0,False
Окружающий мир. 1 класс. Рабочая тетрадь. Комплект из 2-х частей. Перспектива. ФГОС. (к новому учебному пособию).,726.0,4,0.0,False
Окружающий мир. 1 класс. Учебник. Комплект из 2-х частей. Перспектива.,1195.0,4,0.0,False
"Учебник Русский язык 1 класс ФГОС Новый | Канакина Валентина Павловна, Горецкий Всеслав Гаврилович",1164.0,4,0.0,False
"Русский язык. 4 класс. Тетрадь для контрольных работ | Романова Владислава Юрьевна, Петленко Лидия Владимировна",438.0,2,0.0,False
"Химия. Базовый уровень. Учебник для СПО | Рудзитис Г. Е., Фельдман Ф. Г.",1433.0,2,0.0,False
Окружающий мир 1 класс рабочая тетрадь. Комплект из 2-х частей. Школа России | Плешаков Андрей Анатольевич,815.0,4,3.3717478e-07,False
Окружающий мир. ОБЖ. 1 класс. Рабочая тетрадь. Перспектива. ФГОС.,271.0,4,0.0,False
Окружающий мир. 1 класс. Тесты. Перспектива. ФГОС.,321.0,4,0.0,False
Мой алфавит. 1 класс. Прописи. Комплект из 2-х частей. ФГОС Новый.,604.0,4,0.0,False
"Прописи 1 класс Школа России Комплект из 4 частей (издание 2024 года) | Горецкий Всеслав Гаврилович, Федосова Нина Алексеевна",893.0,4,3.3717478e-07,False
Обучение грамоте. 1 класс. Тетрадь по письму. Комплект из 4-х частей. Бином.,893.0,4,2.3841858e-07,False
География. Атлас. 7 класс (Полярная звезда) | Пилюгина Е. В.,306.0,2,0.0,False
Математика. Рабочая тетрадь. 4 класс. Часть 1 (Школа России) | Волкова Светлана Ивановна,216.0,2,0.0,False
"Контурные карты История древнего мира 5 класс. УМК Всеобщая история Вигасина | Уколова Ирина Евгеньевна, Друбачевская Ирина Леонидовна",157.0,4,0.0,False
Математика. Проверочные работы. 1 класс. Школа России. ФГОС | Волкова Светлана Ивановна,272.0,2,0.0,False
"Рабочая тетрадь Английский в фокусе 8 класс. Spotlight Workbook. Ваулина Ю.Е. (новое издание) | Ваулина Юлия Евгеньевна, Дули Дженни",544.0,4,3.3717478e-07,False
Атлас по географии 8 класс РГО с новыми регионами РФ (новое издание),280.0,4,2.3841858e-07,False
Математика. 1-4 класс. Контрольные работы. ФГОС Новый.,386.0,4,0.0,False
"Рабочая тетрадь по английскому языку 3 класс. УМК Английский в фокусе, Spotlight (новое издание) | Дули Дженни, Эванс Вирджиния",543.0,4,0.0,False
История России. Контурные карты. 7 класс | Тороп Валерия Валерьевна,119.0,2,0.0,False
"Готовимся к Всероссийской проверочной работе. Математика. Рабочая тетрадь. 4 класс | Рыдзе Оксана Анатольевна, Краснянская Клара Алексеевна",237.0,2,0.0,False
Английский язык. Грамматический тренажер. 4 класс. ФГОС | Юшина Дарья Геннадьевна,236.0,2,0.0,False
Окружающий мир. Рабочая тетрадь. 1 класс. Часть 2. Школа России. ФГОС | Плешаков Андрей Анатольевич,418.0,2,0.0,False
"Игралочка - ступенька к школе. Математика для детей 6-7 лет. Часть 4. Книга 2. ФГОС ДО | Петерсон Людмила Георгиевна, Кочемасова Елена Евгеньевна",240.0,4,3.3717478e-07,False
Контурные карты история России 8 класс. Линия УМК Торкунова,124.0,4,0.0,False
"Сборник упражнений Английский язык 3 класс. Spotlight, Английский в фокусе (новое издание) | Быкова Надежда Ильинична, Поспелова Марина Давидовна",344.0,4,3.3717478e-07,False
"Рабочая тетрадь по английскому языку 5 класс. УМК Английский в фокусе, Spotlight (новое издание) | Ваулина Юлия Евгеньевна, Дули Дженни",599.0,4,2.3841858e-07,False
"Биология. 7 класс. Учебник. ""Линия жизни"". ФГОС Новый.",1185.0,4,2.3841858e-07,False
Английский язык. 5 класс. Rainbow English. Рабочая тетрадь. ФГОС Новый. | Афанасьева Ольга Владимировна,623.0,4,0.0,False
Атлас по географии 9 класс. С новыми регионами РФ. Новое издание,293.0,4,0.0,False
Окружающий мир. Рабочая тетрадь. 2 класс. Часть 2 ФГОС | Плешаков Андрей Анатольевич,418.0,2,0.0,False
"Английский язык. 4 класс. Учебник. В 2 ч. Часть 2 ""Team Up!"" (Вместе) | Костюк Евгения Владимировна",765.0,2,0.0,False
"Поурочные разработки к учебнику Русский язык. 7 класс Баранова, Ладыженской, Тростенцовой. ФГОС",636.0,2,0.0,False
Окружающий мир. 3 класс. Учебное пособие. В 4 ч. Часть 3 (для слабовидящих обучающихся) | Плешаков Андрей Анатольевич,2630.0,2,0.0,False
Тесты для детей 4-х лет. ФГОС ДО.,193.0,4,0.0,False
"Познаём математику. 5-7 лет. УМК ""Готовимся к школе. Перспектива"". ФГОС.",274.0,4,0.0,False
"ВПР География 6 класс, 15 типовых вариантов ФГОС (Всероссийские проверочные работы) | Стенин Анатолий Иванович, Лобжанидзе Наталья Евгеньевна",211.0,4,0.0,False
"Английский язык. 2 класс. Учебник. Часть 2 ФГОС / Английский в фокусе | Быкова Надежда Ильинична, Дули Дженни",768.0,2,0.0,False
"Рабочая тетрадь по английскому языку 2 класс. Быкова, Дули (новое издание). Английский в фокусе, Spotlight | Дули Дженни, Эванс Вирджиния",621.0,4,2.3841858e-07,False
"Биология. 6 класс. Учебник. ""Линия жизни"". ФГОС Новый.",1172.0,4,0.0,False
"Английский в фокусе Spotlight Тренировочные упражнения в формате ОГЭ 6 класс (новое издание) | Ваулина Юлия Евгеньевна, Дули Дженни",401.0,4,0.0,False
Математика. Проверочные работы. 4 класс. ФГОС | Волкова Светлана Ивановна,288.0,2,0.0,False
